sysid,sysname,year,assigned_month,yr_mo_d,sum_min,num_trip,sysname_alt
56,"Capital Bikeshare (Washington, DC)",2020,10,10/10/2020 0:00,243536,10234,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/11/2020 0:00,87674,4571,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/12/2020 0:00,39973,2722,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/13/2020 0:00,102865,6014,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/14/2020 0:00,118990,6756,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/15/2020 0:00,122642,7036,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/16/2020 0:00,72662,4457,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/17/2020 0:00,226636,9860,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/18/2020 0:00,174832,7955,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/19/2020 0:00,100340,5921,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/20/2020 0:00,107536,6458,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/21/2020 0:00,104591,6233,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/22/2020 0:00,112164,6610,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/23/2020 0:00,134965,7326,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/24/2020 0:00,242393,10303,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/25/2020 0:00,43154,2618,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/26/2020 0:00,82715,5079,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/27/2020 0:00,93177,5688,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/28/2020 0:00,103882,6300,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/29/2020 0:00,25086,1882,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/30/2020 0:00,89924,5621,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,10,10/31/2020 0:00,126197,6357,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/1/2020 0:00,53736,3190,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/2/2020 0:00,55514,3915,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/3/2020 0:00,99358,5958,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/4/2020 0:00,83470,4866,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/5/2020 0:00,88592,5343,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/6/2020 0:00,124002,6857,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/7/2020 0:00,314783,12865,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/8/2020 0:00,203906,8863,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/9/2020 0:00,97077,5543,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/10/2020 0:00,104071,6279,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/11/2020 0:00,23676,1799,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/12/2020 0:00,42488,3059,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/13/2020 0:00,104618,6273,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/14/2020 0:00,183871,8090,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/15/2020 0:00,102634,5124,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/16/2020 0:00,74201,4734,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/17/2020 0:00,50705,3824,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/18/2020 0:00,48183,3577,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/19/2020 0:00,54897,3895,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/20/2020 0:00,86464,5288,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/21/2020 0:00,152446,6967,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/22/2020 0:00,104280,5092,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/23/2020 0:00,51490,3498,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/24/2020 0:00,61992,3841,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/25/2020 0:00,69035,4004,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/26/2020 0:00,84771,3612,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/27/2020 0:00,113569,4891,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,11,11/28/2020 0:00,141802,6079,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,11/29/2020 0:00,105452,4954,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,11/30/2020 0:00,26350,1922,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/1/2020 0:00,38519,2973,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/2/2020 0:00,41178,3137,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/3/2020 0:00,53034,3671,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/4/2020 0:00,44824,3148,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/5/2020 0:00,71503,4140,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/6/2020 0:00,65230,3711,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/7/2020 0:00,34815,2695,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/8/2020 0:00,37162,2916,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/9/2020 0:00,35913,2864,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/10/2020 0:00,48682,3457,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/11/2020 0:00,71618,4388,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/12/2020 0:00,138751,6536,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/13/2020 0:00,122481,5672,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/14/2020 0:00,17268,1381,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/15/2020 0:00,41431,3074,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/16/2020 0:00,11676,998,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/17/2020 0:00,29704,2311,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/18/2020 0:00,36884,2715,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/19/2020 0:00,49389,3090,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/20/2020 0:00,44620,2791,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/21/2020 0:00,44303,2920,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/22/2020 0:00,43397,2813,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/23/2020 0:00,42610,2837,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/24/2020 0:00,12918,993,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/25/2020 0:00,15864,888,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/26/2020 0:00,25455,1492,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/27/2020 0:00,42097,2227,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/28/2020 0:00,58449,3058,"Washington, DC Metro (Capital Bikeshare)"
56,"Capital Bikeshare (Washington, DC)",2020,12,12/29/2020 0:00,43121,2615,"Washington, DC Metro (Capital Bikeshare)"
58,"CoGo (Columbus, OH)",2019,1,1/2/2019 0:00,469,46,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/3/2019 0:00,601,43,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/4/2019 0:00,417,50,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/5/2019 0:00,1876,53,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/6/2019 0:00,647,33,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/7/2019 0:00,369,44,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/8/2019 0:00,883,67,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/9/2019 0:00,316,39,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/10/2019 0:00,262,33,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/11/2019 0:00,518,57,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/12/2019 0:00,121,14,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/13/2019 0:00,139,14,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/14/2019 0:00,292,34,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/15/2019 0:00,266,32,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/16/2019 0:00,238,30,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/17/2019 0:00,176,24,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/18/2019 0:00,369,39,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/19/2019 0:00,41,5,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/21/2019 0:00,78,4,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/22/2019 0:00,209,19,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/23/2019 0:00,243,25,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/24/2019 0:00,119,16,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/25/2019 0:00,204,29,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/26/2019 0:00,81,12,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/27/2019 0:00,186,6,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/28/2019 0:00,150,21,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/29/2019 0:00,233,22,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/30/2019 0:00,72,9,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,1/31/2019 0:00,79,15,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,2/1/2019 0:00,129,12,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,1,2/2/2019 0:00,292,7,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/3/2019 0:00,789,24,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/4/2019 0:00,620,44,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/5/2019 0:00,350,44,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/6/2019 0:00,561,41,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/7/2019 0:00,217,23,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/8/2019 0:00,142,19,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/9/2019 0:00,199,14,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/10/2019 0:00,124,10,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/11/2019 0:00,158,17,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/12/2019 0:00,165,20,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/13/2019 0:00,306,38,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/14/2019 0:00,470,53,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/15/2019 0:00,735,48,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/16/2019 0:00,240,19,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/17/2019 0:00,367,18,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/18/2019 0:00,169,14,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/19/2019 0:00,455,43,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/20/2019 0:00,97,9,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/21/2019 0:00,533,57,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/22/2019 0:00,343,39,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/23/2019 0:00,788,34,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/24/2019 0:00,294,15,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/25/2019 0:00,541,45,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/26/2019 0:00,506,52,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/27/2019 0:00,607,66,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,2/28/2019 0:00,320,35,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,3/1/2019 0:00,458,42,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,2,3/2/2019 0:00,534,36,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/3/2019 0:00,305,14,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/4/2019 0:00,332,33,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/5/2019 0:00,223,28,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/6/2019 0:00,233,30,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/7/2019 0:00,564,47,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/8/2019 0:00,443,46,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/9/2019 0:00,52,6,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/10/2019 0:00,726,40,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/11/2019 0:00,769,55,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/12/2019 0:00,1099,55,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/13/2019 0:00,1822,99,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/14/2019 0:00,2054,68,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/15/2019 0:00,878,62,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/16/2019 0:00,619,34,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/17/2019 0:00,476,29,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/18/2019 0:00,523,38,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/19/2019 0:00,660,61,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/20/2019 0:00,961,59,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/21/2019 0:00,383,35,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/22/2019 0:00,593,58,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/23/2019 0:00,3940,166,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/24/2019 0:00,1708,74,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/25/2019 0:00,219,26,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/26/2019 0:00,687,63,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/27/2019 0:00,2172,110,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/28/2019 0:00,2187,125,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/29/2019 0:00,933,58,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,3,3/30/2019 0:00,270,21,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,3/31/2019 0:00,412,18,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/1/2019 0:00,756,53,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/2/2019 0:00,665,63,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/3/2019 0:00,2856,103,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/4/2019 0:00,1116,66,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/5/2019 0:00,1424,70,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/6/2019 0:00,10087,288,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/7/2019 0:00,4095,137,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/8/2019 0:00,4028,200,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/9/2019 0:00,2706,133,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/10/2019 0:00,1283,101,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/11/2019 0:00,4542,180,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/12/2019 0:00,2821,121,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/13/2019 0:00,8276,280,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/14/2019 0:00,1982,65,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/15/2019 0:00,657,49,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/16/2019 0:00,2354,114,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/17/2019 0:00,1718,103,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/18/2019 0:00,2814,124,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/19/2019 0:00,282,28,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/20/2019 0:00,1745,63,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/21/2019 0:00,2003,72,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/22/2019 0:00,5794,226,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/23/2019 0:00,2825,164,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/24/2019 0:00,2308,113,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/25/2019 0:00,951,58,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/26/2019 0:00,730,41,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/27/2019 0:00,3348,121,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/28/2019 0:00,2473,94,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/29/2019 0:00,1574,92,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,4/30/2019 0:00,1065,76,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,5/1/2019 0:00,2371,120,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,5/2/2019 0:00,1920,110,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,5/3/2019 0:00,1175,70,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,4,5/4/2019 0:00,1834,89,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/5/2019 0:00,4603,156,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/6/2019 0:00,5521,186,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/7/2019 0:00,2920,147,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/8/2019 0:00,3757,162,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/9/2019 0:00,1427,74,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/10/2019 0:00,1145,90,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/11/2019 0:00,5666,226,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/12/2019 0:00,1803,84,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/13/2019 0:00,567,63,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/14/2019 0:00,3199,157,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/15/2019 0:00,2906,145,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/16/2019 0:00,4436,185,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/17/2019 0:00,2939,147,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/18/2019 0:00,10911,391,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/19/2019 0:00,5925,201,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/20/2019 0:00,1793,103,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/21/2019 0:00,2568,119,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/22/2019 0:00,1904,129,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/23/2019 0:00,1343,90,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/24/2019 0:00,5323,197,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/25/2019 0:00,10320,340,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/26/2019 0:00,11810,383,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/27/2019 0:00,11400,347,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/28/2019 0:00,2856,137,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/29/2019 0:00,3203,170,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/30/2019 0:00,2738,145,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,5/31/2019 0:00,2878,122,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,5,6/1/2019 0:00,7942,291,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/2/2019 0:00,7215,276,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/3/2019 0:00,4101,191,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/4/2019 0:00,3868,188,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/5/2019 0:00,4449,154,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/6/2019 0:00,4481,177,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/7/2019 0:00,3354,167,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/8/2019 0:00,9351,351,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/9/2019 0:00,5854,229,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/10/2019 0:00,2137,96,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/11/2019 0:00,4297,223,"CoGo (Columbus, OH)"
58,"CoGo (Columbus, OH)",2019,6,6/12/2019 0:00,3605,139,"CoGo (Columbus, OH)"
